iso3,indicator,demographic,demographic_category,year,value,name
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2000,0.476195421541476,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2000,0.16240612773667,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2000,0.55728416343957,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2001,0.172233118278428,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2001,0.460299123101417,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2001,0.161487349239004,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2001,0.569062245583369,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2002,0.175479420722926,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2002,0.462869323241813,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2002,0.159628555722424,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2002,0.580998896600497,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2003,0.172120916906084,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2003,0.46489948021664,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2003,0.160310148734356,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2003,0.591445878191941,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2004,0.168392520250612,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2004,0.573169087500764,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2004,0.14683907970652,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2004,0.606741837462649,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2005,0.169322586926255,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2005,0.558652463853363,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2005,0.145809688893531,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2005,0.604466422906908,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2006,0.167759567524889,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2006,0.536554889738271,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2006,0.146988568028977,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2006,0.602041321323224,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2007,0.167926505300015,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2007,0.641199432772019,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2007,0.145112136624988,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2007,0.636615993810252,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2008,0.170703231926333,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2008,0.608423463195319,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2008,0.147023061358771,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2008,0.596653411971231,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2009,0.169648135879254,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2009,0.641462147749312,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2009,0.148826306190853,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2009,0.601528966959008,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2010,0.168784481065929,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2010,0.536901211428122,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2010,0.147502520909471,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2010,0.5561463932884,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2011,0.167420952307546,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2011,0.489101655683121,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2011,0.14110062623003,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2011,0.578095406612551,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2012,0.168514206451781,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2012,0.468562456583063,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2012,0.146505243819638,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2012,0.577224151318665,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2013,0.114677683074915,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2013,0.477359537508246,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2013,0.115756577719141,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2013,0.479624055649262,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2014,0.119153874709515,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2014,0.477420566378334,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2014,0.12274833625356,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2014,0.502871854619431,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2015,0.123730239217394,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2015,0.447633170663066,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2015,0.127776381363849,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2015,0.445301229939088,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2016,0.129351086052658,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2016,0.444953783335783,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2016,0.134620902954376,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2016,0.443891238057398,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2017,0.135272634176374,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2017,0.427912675612102,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2017,0.141171018052552,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2017,0.423643605450033,Jordan
JOR,Crowded living conditions,Not P20 Male,Poverty status and sex,2018,0.148299586696128,Jordan
JOR,Crowded living conditions,P20 Male,Poverty status and sex,2018,0.38724583336121,Jordan
JOR,Crowded living conditions,Not P20 Female,Poverty status and sex,2018,0.15048122802404,Jordan
JOR,Crowded living conditions,P20 Female,Poverty status and sex,2018,0.33778269153889,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2000,0.62433906909212,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2000,0.244354431409969,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2001,0.621981550810753,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2001,0.229876793622225,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2002,0.615523636117553,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2002,0.24762005318309,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2003,0.617919078933936,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2003,0.226177290930225,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2004,0.626798503474837,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2004,0.194343430429973,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2005,0.630072395378228,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2005,0.190048184257301,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2006,0.632075798581587,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2006,0.145863608161927,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2007,0.634701533809602,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2007,0.18098941850932,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2008,0.63279688400158,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2008,0.140532876395086,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2009,0.632674318030575,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2009,0.155658657994902,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2010,0.633977645638665,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2010,0.175592995159759,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2011,0.634287361894174,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2011,0.20345088065358,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2012,0.632712799363283,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2012,0.189849203821819,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2013,0.606496980971216,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2013,0.154833249146442,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2014,0.61215467615011,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2014,0.203811154504758,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2015,0.619324811410607,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2015,0.232614978976318,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2016,0.624966462679124,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2016,0.228319400450254,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2017,0.630498861680647,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2017,0.237863618026005,Jordan
JOR,Completed secondary education,Not P20,Poorest/richest 20% of population,2018,0.629844115798165,Jordan
JOR,Completed secondary education,P20,Poorest/richest 20% of population,2018,0.247502589621396,Jordan
JOR,Completed secondary education,Not P20 Rural,Poverty status and location,2000,0.608923615916361,Jordan
JOR,Completed secondary education,Not P20 Urban,Poverty status and location,2000,0.627148117344359,Jordan
JOR,Completed secondary education,P20 Rural,Poverty status and location,2000,0.119750621178897,Jordan
JOR,Completed secondary education,P20 Urban,Poverty status and location,2000,0.25198373626546,Jordan
JOR,Completed secondary education,Not P20 Rural,Poverty status and location,2001,0.608749007212064,Jordan
JOR,Completed secondary education,Not P20 Urban,Poverty status and location,2001,0.624391129434294,Jordan
JOR,Completed secondary education,P20 Rural,Poverty status and location,2001,0.123794312147043,Jordan
JOR,Completed secondary education,P20 Urban,Poverty status and location,2001,0.236609540925221,Jordan
JOR,Completed secondary education,Not P20 Rural,Poverty status and location,2002,0.608439093117237,Jordan
JOR,Completed secondary education,Not P20 Urban,Poverty status and location,2002,0.616815200469416,Jordan
JOR,Completed secondary education,P20 Rural,Poverty status and location,2002,0.131847909360674,Jordan
JOR,Completed secondary education,P20 Urban,Poverty status and location,2002,0.255026852365022,Jordan
JOR,Completed secondary education,Not P20 Rural,Poverty status and location,2003,0.609039435378369,Jordan
JOR,Completed secondary education,Not P20 Urban,Poverty status and location,2003,0.619548364000352,Jordan
JOR,Completed secondary education,P20 Rural,Poverty status and location,2003,0.135690310957086,Jordan
JOR,Completed secondary education,P20 Urban,Poverty status and location,2003,0.233125037433175,Jordan
JOR,Completed secondary education,Not P20 Rural,Poverty status and location,2004,0.606702625181223,Jordan
JOR,Completed secondary education,Not P20 Urban,Poverty status and location,2004,0.630581787501638,Jordan
JOR,Completed secondary education,P20 Rural,Poverty status and location,2004,0.143173546903738,Jordan
JOR,Completed secondary education,P20 Urban,Poverty status and location,2004,0.19813603402002,Jordan
JOR,Completed secondary education,Not P20 Rural,Poverty status and location,2005,0.611038349164067,Jordan
