name,level,region,year,povtype,ppp,Pre-Covid measured extreme poverty,Pre-Covid estimated extreme poverty,Post-Covid measured extreme poverty,Post-Covid estimated extreme poverty,Poorest 20%_FALSE_FALSE,Poorest 20%_FALSE_TRUE,Poorest 20%_TRUE_FALSE,Poorest 20%_TRUE_TRUE
Nepal,National,SAS,2020,Poorest 20%,2011,,,,,,0.1692505,,0.2266084
Nepal,National,SAS,2021,Extreme poverty,2011,,0.02701647,,0.0377905,,,,
Nepal,National,SAS,2021,Poorest 20%,2011,,,,,,0.1611494,,0.220678
Nepal,National,SAS,2022,Extreme poverty,2011,,0.02365437,,,,,,
Nepal,National,SAS,2023,Extreme poverty,2011,,0.02180689,,,,,,
Nepal,National,SAS,2024,Extreme poverty,2011,,0.01995526,,,,,,
Netherlands,National,OHI,2010,Extreme poverty,2011,0.0004743891,,,,,,,
Netherlands,National,OHI,2010,Poorest 20%,2011,,,,,0.0004743891,,,
Netherlands,National,OHI,2011,Extreme poverty,2011,0.000960531,,,,,,,
Netherlands,National,OHI,2011,Poorest 20%,2011,,,,,0.001394508,,,
Netherlands,National,OHI,2012,Extreme poverty,2011,0.0007584219,,,,,,,
Netherlands,National,OHI,2012,Poorest 20%,2011,,,,,0.0007584219,,,
Netherlands,National,OHI,2013,Extreme poverty,2011,0.0008687879,,,,,,,
Netherlands,National,OHI,2013,Poorest 20%,2011,,,,,0.0009081408,,,
Netherlands,National,OHI,2015,Extreme poverty,2011,0.0005277719,,,,,,,
Netherlands,National,OHI,2015,Poorest 20%,2011,,,,,0.001245917,,,
Netherlands,National,OHI,2018,Extreme poverty,2011,0.001783794,,0.001783794,,,,,
Netherlands,National,OHI,2018,Poorest 20%,2011,,,,,0.002121892,,0.002121892,
Netherlands,National,OHI,2019,Extreme poverty,2011,,0.001783794,,0.001783794,,,,
Netherlands,National,OHI,2019,Poorest 20%,2011,,,,,,0.002121892,,0.002121892
Netherlands,National,OHI,2020,Extreme poverty,2011,,0.001783794,,0.001887662,,,,
Netherlands,National,OHI,2020,Poorest 20%,2011,,,,,,0.002121892,,0.002540825
Netherlands,National,OHI,2021,Extreme poverty,2011,,0.001783794,,0.001887662,,,,
Netherlands,National,OHI,2021,Poorest 20%,2011,,,,,,0.002121892,,0.002540825
Netherlands,National,OHI,2022,Extreme poverty,2011,,0.001783794,,,,,,
Netherlands,National,OHI,2023,Extreme poverty,2011,,0.001783794,,,,,,
Netherlands,National,OHI,2024,Extreme poverty,2011,,0.001783794,,,,,,
Nicaragua,National,LAC,2010,Extreme poverty,2011,0.06500221,,,,,,,
Nicaragua,National,LAC,2010,Poorest 20%,2011,,,,,0.08655817,,,
Nicaragua,National,LAC,2011,Extreme poverty,2011,0.05747762,,,,,,,
Nicaragua,National,LAC,2011,Poorest 20%,2011,,,,,0.09128621,,,
Nicaragua,National,LAC,2012,Extreme poverty,2011,0.05052423,,,,,,,
Nicaragua,National,LAC,2012,Poorest 20%,2011,,,,,0.08347966,,,
Nicaragua,National,LAC,2013,Extreme poverty,2011,0.04374696,,,,,,,
Nicaragua,National,LAC,2013,Poorest 20%,2011,,,,,0.08191045,,,
Nicaragua,National,LAC,2015,Extreme poverty,2011,0.02902298,,,,,,,
Nicaragua,National,LAC,2015,Poorest 20%,2011,,,,,0.06688908,,,
Nicaragua,National,LAC,2018,Extreme poverty,2011,0.03002053,,0.02505943,,,,,
Nicaragua,National,LAC,2018,Poorest 20%,2011,,,,,0.08927552,,0.08237277,
Nicaragua,National,LAC,2019,Extreme poverty,2011,,0.03812198,,0.03002053,,,,
Nicaragua,National,LAC,2019,Poorest 20%,2011,,,,,,0.1066762,,0.09189249
Nicaragua,National,LAC,2020,Extreme poverty,2011,,0.04086181,,0.03736934,,,,
Nicaragua,National,LAC,2020,Poorest 20%,2011,,,,,,0.1084977,,0.1009967
Nicaragua,National,LAC,2021,Extreme poverty,2011,,0.04095012,,0.03902331,,,,
Nicaragua,National,LAC,2021,Poorest 20%,2011,,,,,,0.120885,,0.1128082
Nicaragua,National,LAC,2022,Extreme poverty,2011,,0.04095012,,,,,,
Nicaragua,National,LAC,2023,Extreme poverty,2011,,0.04110413,,,,,,
Nicaragua,National,LAC,2024,Extreme poverty,2011,,0.04095012,,,,,,
Niger,National,SSA,2010,Extreme poverty,2011,0.5512344,,,,,,,
Niger,National,SSA,2010,Poorest 20%,2011,,,,,0.6273094,,,
Niger,National,SSA,2011,Extreme poverty,2011,0.5033813,,,,,,,
Niger,National,SSA,2011,Poorest 20%,2011,,,,,0.6380367,,,
Niger,National,SSA,2012,Extreme poverty,2011,0.4642216,,,,,,,
Niger,National,SSA,2012,Poorest 20%,2011,,,,,0.6144551,,,
Niger,National,SSA,2013,Extreme poverty,2011,0.4632012,,,,,,,
Niger,National,SSA,2013,Poorest 20%,2011,,,,,0.6510105,,,
Niger,National,SSA,2015,Extreme poverty,2011,0.4425495,,,,,,,
Niger,National,SSA,2015,Poorest 20%,2011,,,,,0.6651312,,,
Niger,National,SSA,2018,Extreme poverty,2011,0.3983179,,0.4133703,,,,,
Niger,National,SSA,2018,Poorest 20%,2011,,,,,0.6752921,,0.6881775,
Niger,National,SSA,2019,Extreme poverty,2011,,0.3826104,,0.4010658,,,,
Niger,National,SSA,2019,Poorest 20%,2011,,,,,,0.6676347,,0.6854638
Niger,National,SSA,2020,Extreme poverty,2011,,0.3750921,,0.4214073,,,,
Niger,National,SSA,2020,Poorest 20%,2011,,,,,,0.6508714,,0.6906834
Niger,National,SSA,2021,Extreme poverty,2011,,0.3666997,,0.3936141,,,,
Niger,National,SSA,2021,Poorest 20%,2011,,,,,,0.6572113,,0.6862706
Niger,National,SSA,2022,Extreme poverty,2011,,0.3257755,,,,,,
Niger,National,SSA,2023,Extreme poverty,2011,,0.3067257,,,,,,
Niger,National,SSA,2024,Extreme poverty,2011,,0.2987358,,,,,,
Nigeria,National,SSA,2010,Extreme poverty,2011,0.5304667,,,,,,,
Nigeria,National,SSA,2010,Poorest 20%,2011,,,,,0.5935511,,,
Nigeria,National,SSA,2011,Extreme poverty,2011,0.5177763,,,,,,,
Nigeria,National,SSA,2011,Poorest 20%,2011,,,,,0.6137084,,,
Nigeria,National,SSA,2012,Extreme poverty,2011,0.5102399,,,,,,,
Nigeria,National,SSA,2012,Poorest 20%,2011,,,,,0.6236833,,,
Nigeria,National,SSA,2013,Extreme poverty,2011,0.488522,,,,,,,
Nigeria,National,SSA,2013,Poorest 20%,2011,,,,,0.6350148,,,
Nigeria,National,SSA,2015,Extreme poverty,2011,0.4701387,,,,,,,
Nigeria,National,SSA,2015,Poorest 20%,2011,,,,,0.6491976,,,
Nigeria,National,SSA,2018,Extreme poverty,2011,0.5107536,,0.5084735,,,,,
Nigeria,National,SSA,2018,Poorest 20%,2011,,,,,0.7159529,,0.7132118,
Nigeria,National,SSA,2019,Extreme poverty,2011,,0.5117744,,0.5098102,,,,
Nigeria,National,SSA,2019,Poorest 20%,2011,,,,,,0.7230295,,0.7206124
Nigeria,National,SSA,2020,Extreme poverty,2011,,0.5120391,,0.5364276,,,,
Nigeria,National,SSA,2020,Poorest 20%,2011,,,,,,0.7175967,,0.7357663
Nigeria,National,SSA,2021,Extreme poverty,2011,,0.5120924,,0.5371718,,,,
Nigeria,National,SSA,2021,Poorest 20%,2011,,,,,,0.7272393,,0.7467209
Nigeria,National,SSA,2022,Extreme poverty,2011,,0.5114318,,,,,,
Nigeria,National,SSA,2023,Extreme poverty,2011,,0.5112327,,,,,,
Nigeria,National,SSA,2024,Extreme poverty,2011,,0.5106466,,,,,,
North Macedonia,National,ECA,2010,Extreme poverty,2011,0.1036756,,,,,,,
North Macedonia,National,ECA,2010,Poorest 20%,2011,,,,,0.1130656,,,
North Macedonia,National,ECA,2011,Extreme poverty,2011,0.08794547,,,,,,,
North Macedonia,National,ECA,2011,Poorest 20%,2011,,,,,0.1055033,,,
North Macedonia,National,ECA,2012,Extreme poverty,2011,0.06810988,,,,,,,
North Macedonia,National,ECA,2012,Poorest 20%,2011,,,,,0.09110047,,,
North Macedonia,National,ECA,2013,Extreme poverty,2011,0.05191499,,,,,,,
North Macedonia,National,ECA,2013,Poorest 20%,2011,,,,,0.08265104,,,
North Macedonia,National,ECA,2015,Extreme poverty,2011,0.05238195,,,,,,,
North Macedonia,National,ECA,2015,Poorest 20%,2011,,,,,0.07981276,,,
North Macedonia,National,ECA,2018,Extreme poverty,2011,0.03953153,,0.04055848,,,,,
North Macedonia,National,ECA,2018,Poorest 20%,2011,,,,,0.06723722,,0.07120767,
North Macedonia,National,ECA,2019,Extreme poverty,2011,,0.03573071,,0.03942748,,,,
North Macedonia,National,ECA,2019,Poorest 20%,2011,,,,,,0.0670547,,0.06757202
North Macedonia,National,ECA,2020,Extreme poverty,2011,,0.03555335,,0.04150672,,,,
North Macedonia,National,ECA,2020,Poorest 20%,2011,,,,,,0.06204802,,0.07380189
North Macedonia,National,ECA,2021,Extreme poverty,2011,,0.03526274,,0.03573071,,,,
North Macedonia,National,ECA,2021,Poorest 20%,2011,,,,,,0.06204802,,0.06723722
North Macedonia,National,ECA,2022,Extreme poverty,2011,,0.03350217,,,,,,
North Macedonia,National,ECA,2023,Extreme poverty,2011,,0.03203017,,,,,,
North Macedonia,National,ECA,2024,Extreme poverty,2011,,0.0316203,,,,,,
Norway,National,OHI,2010,Extreme poverty,2011,0.001509881,,,,,,,
Norway,National,OHI,2010,Poorest 20%,2011,,,,,0.001509881,,,
Norway,National,OHI,2011,Extreme poverty,2011,0.000857723,,,,,,,
Norway,National,OHI,2011,Poorest 20%,2011,,,,,0.001285,,,
Norway,National,OHI,2012,Extreme poverty,2011,0.001173068,,,,,,,
Norway,National,OHI,2012,Poorest 20%,2011,,,,,0.001271743,,,
Norway,National,OHI,2013,Extreme poverty,2011,0.001304356,,,,,,,
Norway,National,OHI,2013,Poorest 20%,2011,,,,,0.001649021,,,
Norway,National,OHI,2015,Extreme poverty,2011,0.001477839,,,,,,,
Norway,National,OHI,2015,Poorest 20%,2011,,,,,0.001700492,,,
Norway,National,OHI,2018,Extreme poverty,2011,0.002399487,,0.002399487,,,,,
Norway,National,OHI,2018,Poorest 20%,2011,,,,,0.003331589,,0.003331589,
Norway,National,OHI,2019,Extreme poverty,2011,,0.002399487,,0.002399487,,,,
Norway,National,OHI,2019,Poorest 20%,2011,,,,,,0.003331589,,0.003331589
Norway,National,OHI,2020,Extreme poverty,2011,,0.002399487,,0.00251494,,,,
Norway,National,OHI,2020,Poorest 20%,2011,,,,,,0.003331589,,0.003452965
Norway,National,OHI,2021,Extreme poverty,2011,,0.002399487,,0.00251494,,,,
Norway,National,OHI,2021,Poorest 20%,2011,,,,,,0.003331589,,0.003452965
Norway,National,OHI,2022,Extreme poverty,2011,,0.002399487,,,,,,
Norway,National,OHI,2023,Extreme poverty,2011,,0.002399487,,,,,,
Norway,National,OHI,2024,Extreme poverty,2011,,0.002399487,,,,,,
Other High Income,Regional,Aggregates,2010,Extreme poverty,2011,0.0050391326877866,,,,,,,
Other High Income,Regional,Aggregates,2010,Poorest 20%,2011,,,,,0.00599731535695378,,,
Other High Income,Regional,Aggregates,2011,Extreme poverty,2011,0.00565947834102275,,,,,,,
Other High Income,Regional,Aggregates,2011,Poorest 20%,2011,,,,,0.00649242190783905,,,
Other High Income,Regional,Aggregates,2012,Extreme poverty,2011,0.00582223538256323,,,,,,,
Other High Income,Regional,Aggregates,2012,Poorest 20%,2011,,,,,0.00707924975352582,,,
Other High Income,Regional,Aggregates,2013,Extreme poverty,2011,0.00636269000905845,,,,,,,
Other High Income,Regional,Aggregates,2013,Poorest 20%,2011,,,,,0.00799994486323391,,,
Other High Income,Regional,Aggregates,2015,Extreme poverty,2011,0.00706239252139987,,,,,,,
Other High Income,Regional,Aggregates,2015,Poorest 20%,2011,,,,,0.008429102874842,,,
Other High Income,Regional,Aggregates,2018,Extreme poverty,2011,0.00672625445180836,,0.00673589840683935,,,,,
Other High Income,Regional,Aggregates,2018,Poorest 20%,2011,,,,,0.00785378792773639,,0.00788363499895173,
Other High Income,Regional,Aggregates,2019,Extreme poverty,2011,,0.00671760598436569,,0.00672781685152251,,,,
Other High Income,Regional,Aggregates,2019,Poorest 20%,2011,,,,,,0.00787683484953937,,0.00788148220467898
Other High Income,Regional,Aggregates,2020,Extreme poverty,2011,,0.00670709992190738,,0.00687084420428029,,,,
Other High Income,Regional,Aggregates,2020,Poorest 20%,2011,,,,,,0.00782243553395037,,0.00804488487545624
Other High Income,Regional,Aggregates,2021,Extreme poverty,2011,,0.00669764854355979,,0.00675255388954895,,,,
Other High Income,Regional,Aggregates,2021,Poorest 20%,2011,,,,,,0.00786812192936572,,0.00800514756705286
Other High Income,Regional,Aggregates,2022,Extreme poverty,2011,,0.00668834079212078,,,,,,
Other High Income,Regional,Aggregates,2023,Extreme poverty,2011,,0.00669074886884056,,,,,,
Other High Income,Regional,Aggregates,2024,Extreme poverty,2011,,0.00666218981131839,,,,,,
Pakistan,National,SAS,2010,Extreme poverty,2011,0.09581646,,,,,,,
Pakistan,National,SAS,2010,Poorest 20%,2011,,,,,0.1634899,,,
Pakistan,National,SAS,2011,Extreme poverty,2011,0.08114087,,,,,,,
Pakistan,National,SAS,2011,Poorest 20%,2011,,,,,0.1852425,,,
Pakistan,National,SAS,2012,Extreme poverty,2011,0.06937961,,,,,,,
Pakistan,National,SAS,2012,Poorest 20%,2011,,,,,0.1841515,,,
Pakistan,National,SAS,2013,Extreme poverty,2011,0.07005393,,,,,,,
Pakistan,National,SAS,2013,Poorest 20%,2011,,,,,0.2304987,,,
Pakistan,National,SAS,2015,Extreme poverty,2011,0.05325596,,,,,,,
Pakistan,National,SAS,2015,Poorest 20%,2011,,,,,0.240034,,,
Pakistan,National,SAS,2018,Extreme poverty,2011,0.01284144,,0.01610454,,,,,
Pakistan,National,SAS,2018,Poorest 20%,2011,,,,,0.1478108,,0.1669677,
Pakistan,National,SAS,2019,Extreme poverty,2011,,0.01205316,,0.01492097,,,,
Pakistan,National,SAS,2019,Poorest 20%,2011,,,,,,0.1478857,,0.1670321
Pakistan,National,SAS,2020,Extreme poverty,2011,,0.0117087,,0.01872169,,,,
Pakistan,National,SAS,2020,Poorest 20%,2011,,,,,,0.1373649,,0.1799926
Pakistan,National,SAS,2021,Extreme poverty,2011,,0.01128739,,0.01872169,,,,
Pakistan,National,SAS,2021,Poorest 20%,2011,,,,,,0.1469276,,0.1951376
Pakistan,National,SAS,2022,Extreme poverty,2011,,0.009816148,,,,,,
Pakistan,National,SAS,2023,Extreme poverty,2011,,0.008331543,,,,,,
Pakistan,National,SAS,2024,Extreme poverty,2011,,0.006290948,,,,,,
Panama,National,LAC,2010,Extreme poverty,2011,0.04486224,,,,,,,
Panama,National,LAC,2010,Poorest 20%,2011,,,,,0.0562672,,,
Panama,National,LAC,2011,Extreme poverty,2011,0.03040325,,,,,,,
Panama,National,LAC,2011,Poorest 20%,2011,,,,,0.04624291,,,
Panama,National,LAC,2012,Extreme poverty,2011,0.04122859,,,,,,,
Panama,National,LAC,2012,Poorest 20%,2011,,,,,0.05901647,,,
Panama,National,LAC,2013,Extreme poverty,2011,0.02786487,,,,,,,
Panama,National,LAC,2013,Poorest 20%,2011,,,,,0.0535404,,,
Panama,National,LAC,2015,Extreme poverty,2011,0.01978923,,,,,,,
Panama,National,LAC,2015,Poorest 20%,2011,,,,,0.04904716,,,
Panama,National,LAC,2018,Extreme poverty,2011,0.0160323,,0.0170365,,,,,
Panama,National,LAC,2018,Poorest 20%,2011,,,,,0.0419405,,0.04319102,
Panama,National,LAC,2019,Extreme poverty,2011,,0.01575725,,0.01628796,,,,
Panama,National,LAC,2019,Poorest 20%,2011,,,,,,0.04103277,,0.04316445
Panama,National,LAC,2020,Extreme poverty,2011,,0.01462091,,0.01772281,,,,
Panama,National,LAC,2020,Poorest 20%,2011,,,,,,0.0380745,,0.04428093
Panama,National,LAC,2021,Extreme poverty,2011,,0.01383742,,0.0170365,,,,
Panama,National,LAC,2021,Poorest 20%,2011,,,,,,0.03746503,,0.0453524
Panama,National,LAC,2022,Extreme poverty,2011,,0.01274584,,,,,,
Panama,National,LAC,2023,Extreme poverty,2011,,0.01201836,,,,,,
Panama,National,LAC,2024,Extreme poverty,2011,,0.01117765,,,,,,
Papua New Guinea,National,EAP,2010,Extreme poverty,2011,0.3726928,,,,,,,
Papua New Guinea,National,EAP,2010,Poorest 20%,2011,,,,,0.4245042,,,
Papua New Guinea,National,EAP,2011,Extreme poverty,2011,0.3739846,,,,,,,
Papua New Guinea,National,EAP,2011,Poorest 20%,2011,,,,,0.4677275,,,
Papua New Guinea,National,EAP,2012,Extreme poverty,2011,0.3657158,,,,,,,
Papua New Guinea,National,EAP,2012,Poorest 20%,2011,,,,,0.4720499,,,
Papua New Guinea,National,EAP,2013,Extreme poverty,2011,0.3584654,,,,,,,
Papua New Guinea,National,EAP,2013,Poorest 20%,2011,,,,,0.4930069,,,
Papua New Guinea,National,EAP,2015,Extreme poverty,2011,0.2762256,,,,,,,
Papua New Guinea,National,EAP,2015,Poorest 20%,2011,,,,,0.4335578,,,
Papua New Guinea,National,EAP,2018,Extreme poverty,2011,0.2886791,,0.2733702,,,,,
Papua New Guinea,National,EAP,2018,Poorest 20%,2011,,,,,0.4821809,,0.4707661,
Papua New Guinea,National,EAP,2019,Extreme poverty,2011,,0.273878,,0.2644541,,,,
Papua New Guinea,National,EAP,2019,Poorest 20%,2011,,,,,,0.4757807,,0.4662791
Papua New Guinea,National,EAP,2020,Extreme poverty,2011,,0.2731108,,0.273878,,,,
Papua New Guinea,National,EAP,2020,Poorest 20%,2011,,,,,,0.4707661,,0.470949
Papua New Guinea,National,EAP,2021,Extreme poverty,2011,,0.2721106,,0.2721106,,,,
Papua New Guinea,National,EAP,2021,Poorest 20%,2011,,,,,,0.4777411,,0.4776567
Papua New Guinea,National,EAP,2022,Extreme poverty,2011,,0.2699415,,,,,,
Papua New Guinea,National,EAP,2023,Extreme poverty,2011,,0.265216,,,,,,
Papua New Guinea,National,EAP,2024,Extreme poverty,2011,,0.2592015,,,,,,
Paraguay,National,LAC,2010,Extreme poverty,2011,0.05459741,,,,,,,
Paraguay,National,LAC,2010,Poorest 20%,2011,,,,,0.06780377,,,
Paraguay,National,LAC,2011,Extreme poverty,2011,0.05048014,,,,,,,
Paraguay,National,LAC,2011,Poorest 20%,2011,,,,,0.07418545,,,
Paraguay,National,LAC,2012,Extreme poverty,2011,0.0327796,,,,,,,
Paraguay,National,LAC,2012,Poorest 20%,2011,,,,,0.05530459,,,
Paraguay,National,LAC,2013,Extreme poverty,2011,0.01787566,,,,,,,
Paraguay,National,LAC,2013,Poorest 20%,2011,,,,,0.04042015,,,
Paraguay,National,LAC,2015,Extreme poverty,2011,0.01891345,,,,,,,
Paraguay,National,LAC,2015,Poorest 20%,2011,,,,,0.04836578,,,
Paraguay,National,LAC,2018,Extreme poverty,2011,0.01437687,,0.01634135,,,,,
Paraguay,National,LAC,2018,Poorest 20%,2011,,,,,0.04783248,,0.04940847,
Paraguay,National,LAC,2019,Extreme poverty,2011,,0.01450671,,0.01634135,,,,
Paraguay,National,LAC,2019,Poorest 20%,2011,,,,,,0.04921815,,0.05180786
Paraguay,National,LAC,2020,Extreme poverty,2011,,0.01400173,,0.01789674,,,,
Paraguay,National,LAC,2020,Poorest 20%,2011,,,,,,0.04619092,,0.05220606
Paraguay,National,LAC,2021,Extreme poverty,2011,,0.01338549,,0.01634135,,,,
Paraguay,National,LAC,2021,Poorest 20%,2011,,,,,,0.04619092,,0.05234707
Paraguay,National,LAC,2022,Extreme poverty,2011,,0.01319662,,,,,,
Paraguay,National,LAC,2023,Extreme poverty,2011,,0.01266452,,,,,,
Paraguay,National,LAC,2024,Extreme poverty,2011,,0.01161482,,,,,,
Peru,National,LAC,2010,Extreme poverty,2011,0.05458181,,,,,,,
Peru,National,LAC,2010,Poorest 20%,2011,,,,,0.06849726,,,
Peru,National,LAC,2011,Extreme poverty,2011,0.05185801,,,,,,,
Peru,National,LAC,2011,Poorest 20%,2011,,,,,0.07406227,,,
Peru,National,LAC,2012,Extreme poverty,2011,0.04728539,,,,,,,
Peru,National,LAC,2012,Poorest 20%,2011,,,,,0.07290604,,,
Peru,National,LAC,2013,Extreme poverty,2011,0.04308516,,,,,,,
Peru,National,LAC,2013,Poorest 20%,2011,,,,,0.07447187,,,
Peru,National,LAC,2015,Extreme poverty,2011,0.03553268,,,,,,,
Peru,National,LAC,2015,Poorest 20%,2011,,,,,0.07598023,,,
Peru,National,LAC,2018,Extreme poverty,2011,0.02426496,,0.02640791,,,,,
Peru,National,LAC,2018,Poorest 20%,2011,,,,,0.06450144,,0.06806497,
Peru,National,LAC,2019,Extreme poverty,2011,,0.02344639,,0.02700441,,,,
Peru,National,LAC,2019,Poorest 20%,2011,,,,,,0.06439191,,0.07066443
Peru,National,LAC,2020,Extreme poverty,2011,,0.02215598,,0.03094399,,,,
Peru,National,LAC,2020,Poorest 20%,2011,,,,,,0.0597129,,0.07579615
Peru,National,LAC,2021,Extreme poverty,2011,,0.02091485,,0.02794496,,,,
Peru,National,LAC,2021,Poorest 20%,2011,,,,,,0.05946866,,0.07387797
Peru,National,LAC,2022,Extreme poverty,2011,,0.01979237,,,,,,
Peru,National,LAC,2023,Extreme poverty,2011,,0.01877398,,,,,,
Peru,National,LAC,2024,Extreme poverty,2011,,0.01750625,,,,,,
Philippines,National,EAP,2010,Extreme poverty,2011,0.104877,,,,,,,
Philippines,National,EAP,2010,Poorest 20%,2011,,,,,0.1516248,,,
Philippines,National,EAP,2011,Extreme poverty,2011,0.0998522,,,,,,,
Philippines,National,EAP,2011,Poorest 20%,2011,,,,,0.1747249,,,
Philippines,National,EAP,2012,Extreme poverty,2011,0.1051091,,,,,,,
Philippines,National,EAP,2012,Poorest 20%,2011,,,,,0.1876018,,,
Philippines,National,EAP,2013,Extreme poverty,2011,0.08869095,,,,,,,
Philippines,National,EAP,2013,Poorest 20%,2011,,,,,0.2079297,,,
Philippines,National,EAP,2015,Extreme poverty,2011,0.07805811,,,,,,,
Philippines,National,EAP,2015,Poorest 20%,2011,,,,,0.2225691,,,
Philippines,National,EAP,2018,Extreme poverty,2011,0.03877577,,0.0458152,,,,,
Philippines,National,EAP,2018,Poorest 20%,2011,,,,,0.1703151,,0.1903853,
Philippines,National,EAP,2019,Extreme poverty,2011,,0.03304447,,0.03910222,,,,
Philippines,National,EAP,2019,Poorest 20%,2011,,,,,,0.159202,,0.1769281
Philippines,National,EAP,2020,Extreme poverty,2011,,0.02710245,,0.0404702,,,,
Philippines,National,EAP,2020,Poorest 20%,2011,,,,,,0.1380704,,0.1755741
Philippines,National,EAP,2021,Extreme poverty,2011,,0.0222558,,0.03203177,,,,
Philippines,National,EAP,2021,Poorest 20%,2011,,,,,,0.13063,,0.162652
Philippines,National,EAP,2022,Extreme poverty,2011,,0.01839162,,,,,,
Philippines,National,EAP,2023,Extreme poverty,2011,,0.01559603,,,,,,
Philippines,National,EAP,2024,Extreme poverty,2011,,0.01260687,,,,,,
Poland,National,ECA,2010,Extreme poverty,2011,0,,,,,,,
Poland,National,ECA,2010,Poorest 20%,2011,,,,,0.0001203266,,,
Poland,National,ECA,2011,Extreme poverty,2011,0.0002303823,,,,,,,
Poland,National,ECA,2011,Poorest 20%,2011,,,,,0.0004599693,,,
Poland,National,ECA,2012,Extreme poverty,2011,0.000191032,,,,,,,
Poland,National,ECA,2012,Poorest 20%,2011,,,,,0.000661501,,,
Poland,National,ECA,2013,Extreme poverty,2011,9.05477e-05,,,,,,,
Poland,National,ECA,2013,Poorest 20%,2011,,,,,0.0002849431,,,
Poland,National,ECA,2015,Extreme poverty,2011,0,,,,,,,
Poland,National,ECA,2015,Poorest 20%,2011,,,,,0.0004813235,,,
Poland,National,ECA,2018,Extreme poverty,2011,0.003164693,,0.003244305,,,,,
Poland,National,ECA,2018,Poorest 20%,2011,,,,,0.004974446,,0.005078903,
Poland,National,ECA,2019,Extreme poverty,2011,,0.003164693,,0.003179413,,,,
Poland,National,ECA,2019,Poorest 20%,2011,,,,,,0.004949415,,0.005078903
Poland,National,ECA,2020,Extreme poverty,2011,,0.002696756,,0.003244305,,,,
Poland,National,ECA,2020,Poorest 20%,2011,,,,,,0.004359218,,0.005078903
Poland,National,ECA,2021,Extreme poverty,2011,,0.002696756,,0.003179413,,,,
Poland,National,ECA,2021,Poorest 20%,2011,,,,,,0.004359218,,0.005078903
Poland,National,ECA,2022,Extreme poverty,2011,,0.002625778,,,,,,
Poland,National,ECA,2023,Extreme poverty,2011,,0.002612681,,,,,,
Poland,National,ECA,2024,Extreme poverty,2011,,0.002524592,,,,,,
Portugal,National,OHI,2010,Extreme poverty,2011,0.001364598,,,,,,,
Portugal,National,OHI,2010,Poorest 20%,2011,,,,,0.001822374,,,
Portugal,National,OHI,2011,Extreme poverty,2011,0.005080361,,,,,,,
